"","weave","exposure","target","replication","info"
"530","ds","none","goalinfo7","35",6.84866773889089
"531","ds","none","goalinfo7","36",6.84239379316194
"532","ds","none","goalinfo7","37",6.83700209161918
"533","ds","none","goalinfo7","38",6.86088729125782
"534","ds","none","goalinfo7","39",6.834138094234
"535","ds","none","goalinfo7","4",6.86179212628433
"536","ds","none","goalinfo7","40",6.8249404497474
"537","ds","none","goalinfo7","41",6.85263788753197
"538","ds","none","goalinfo7","42",6.84055838526332
"539","ds","none","goalinfo7","43",6.8434686142611
"540","ds","none","goalinfo7","44",6.84076179805136
"541","ds","none","goalinfo7","45",6.85610801305356
"542","ds","none","goalinfo7","46",6.84786356377057
"543","ds","none","goalinfo7","47",6.83552422908741
"544","ds","none","goalinfo7","48",6.84856022982658
"545","ds","none","goalinfo7","49",6.84520839982212
"546","ds","none","goalinfo7","5",6.84950275531245
"547","ds","none","goalinfo7","50",6.84390896687925
"548","ds","none","goalinfo7","51",6.84803870213909
"549","ds","none","goalinfo7","52",6.85117585783591
"550","ds","none","goalinfo7","53",6.84147114179753
"551","ds","none","goalinfo7","54",6.83289453967956
"552","ds","none","goalinfo7","55",6.84238980147138
"553","ds","none","goalinfo7","56",6.85071739055764
"554","ds","none","goalinfo7","57",6.84929890515392
"555","ds","none","goalinfo7","58",6.85096971431927
"556","ds","none","goalinfo7","59",6.84261609678648
"557","ds","none","goalinfo7","6",6.86106068254038
"558","ds","none","goalinfo7","60",6.82862429716902
"559","ds","none","goalinfo7","61",6.84136029242741
"560","ds","none","goalinfo7","62",6.84598590180412
"561","ds","none","goalinfo7","63",6.84262470476611
"562","ds","none","goalinfo7","64",6.8388445001172
"563","ds","none","goalinfo7","65",6.84439109063396
"564","ds","none","goalinfo7","66",6.85580891636896
"565","ds","none","goalinfo7","67",6.86664722388245
"566","ds","none","goalinfo7","68",6.85012578540251
"567","ds","none","goalinfo7","69",6.83472484032645
"568","ds","none","goalinfo7","7",6.85090082186865
"569","ds","none","goalinfo7","70",6.86269328124864
"570","ds","none","goalinfo7","71",6.84667768884496
"571","ds","none","goalinfo7","72",6.83526050786485
"572","ds","none","goalinfo7","73",6.85212874937104
"573","ds","none","goalinfo7","74",6.84088386062584
"574","ds","none","goalinfo7","75",6.85554363311251
"575","ds","none","goalinfo7","76",6.84725189661222
"576","ds","none","goalinfo7","77",6.85983446424231
"577","ds","none","goalinfo7","78",6.85131053684247
"578","ds","none","goalinfo7","79",6.83317985486271
"579","ds","none","goalinfo7","8",6.82665040635689
"580","ds","none","goalinfo7","80",6.84198630453702
"581","ds","none","goalinfo7","81",6.85791957535599
"582","ds","none","goalinfo7","82",6.85179698586398
"583","ds","none","goalinfo7","83",6.85090187459775
"584","ds","none","goalinfo7","84",6.84970293660477
"585","ds","none","goalinfo7","85",6.84281993150117
"586","ds","none","goalinfo7","86",6.85973036691784
"587","ds","none","goalinfo7","87",6.85213847811574
"588","ds","none","goalinfo7","88",6.86172355006549
"589","ds","none","goalinfo7","89",6.84018636193027
"590","ds","none","goalinfo7","9",6.85633614490663
"591","ds","none","goalinfo7","90",6.85211511798331
"592","ds","none","goalinfo7","91",6.83750927264877
"593","ds","none","goalinfo7","92",6.8463265092822
"594","ds","none","goalinfo7","93",6.84019347927416
"595","ds","none","goalinfo7","94",6.84947590709695
"596","ds","none","goalinfo7","95",6.84729576543064
"597","ds","none","goalinfo7","96",6.83757670838284
"598","ds","none","goalinfo7","97",6.85368197231176
"599","ds","none","goalinfo7","98",6.84976237558393
"600","ds","none","goalinfo7","99",6.83249445645761
"601","ds","none","goalinfo8","1",7.74340734294302
"602","ds","none","goalinfo8","10",7.75614614238315
"603","ds","none","goalinfo8","100",7.77194738502143
"604","ds","none","goalinfo8","11",7.78618294888424
"605","ds","none","goalinfo8","12",7.7689535333622
"606","ds","none","goalinfo8","13",7.75769556334898
"607","ds","none","goalinfo8","14",7.75152759427927
"608","ds","none","goalinfo8","15",7.7695595196542
"609","ds","none","goalinfo8","16",7.74949362669454
"610","ds","none","goalinfo8","17",7.76969021177616
"611","ds","none","goalinfo8","18",7.76878866434927
"612","ds","none","goalinfo8","19",7.77471802433926
"613","ds","none","goalinfo8","2",7.77613494644123
"614","ds","none","goalinfo8","20",7.77458386166857
"615","ds","none","goalinfo8","21",7.77168912386774
"616","ds","none","goalinfo8","22",7.77001859018818
"617","ds","none","goalinfo8","23",7.77238245942132
"618","ds","none","goalinfo8","24",7.76422269245046
"619","ds","none","goalinfo8","25",7.768953046173
"620","ds","none","goalinfo8","26",7.77977435573021
"621","ds","none","goalinfo8","27",7.75514900265497
"622","ds","none","goalinfo8","28",7.78021850898872
"623","ds","none","goalinfo8","29",7.75275639487298
"624","ds","none","goalinfo8","3",7.77050974281056
"625","ds","none","goalinfo8","30",7.76907614006605
"626","ds","none","goalinfo8","31",7.76694897583442
"627","ds","none","goalinfo8","32",7.77609053311464
"628","ds","none","goalinfo8","33",7.78366060064166
"629","ds","none","goalinfo8","34",7.77601804004575
"630","ds","none","goalinfo8","35",7.77466608711578
"631","ds","none","goalinfo8","36",7.77262965357734
"632","ds","none","goalinfo8","37",7.75382260489658
"633","ds","none","goalinfo8","38",7.78661040704675
"634","ds","none","goalinfo8","39",7.75492211305998
"635","ds","none","goalinfo8","4",7.78816515558333
"636","ds","none","goalinfo8","40",7.75602716562971
"637","ds","none","goalinfo8","41",7.77569443027126
"638","ds","none","goalinfo8","42",7.76795214543435
"639","ds","none","goalinfo8","43",7.78939064685381
"640","ds","none","goalinfo8","44",7.7689705396341
"641","ds","none","goalinfo8","45",7.77583047237741
"642","ds","none","goalinfo8","46",7.77387930845204
"643","ds","none","goalinfo8","47",7.76312223205805
"644","ds","none","goalinfo8","48",7.78036061698326
"645","ds","none","goalinfo8","49",7.76125996818631
"646","ds","none","goalinfo8","5",7.76689551537017
"647","ds","none","goalinfo8","50",7.76984178903357
"648","ds","none","goalinfo8","51",7.75916818716649
"649","ds","none","goalinfo8","52",7.77845019099887
"650","ds","none","goalinfo8","53",7.76747335891419
"651","ds","none","goalinfo8","54",7.75262514490033
"652","ds","none","goalinfo8","55",7.7647920128971
"653","ds","none","goalinfo8","56",7.77016098547476
"654","ds","none","goalinfo8","57",7.76498912672731
"655","ds","none","goalinfo8","58",7.78194116466916
"656","ds","none","goalinfo8","59",7.76635630496787
"657","ds","none","goalinfo8","6",7.7653960477279
"658","ds","none","goalinfo8","60",7.77069373068202
"659","ds","none","goalinfo8","61",7.76157578914368
"660","ds","none","goalinfo8","62",7.76806934814029
"661","ds","none","goalinfo8","63",7.77455726444249
"662","ds","none","goalinfo8","64",7.76200958779471
"663","ds","none","goalinfo8","65",7.76320431045657
"664","ds","none","goalinfo8","66",7.78432353581246
"665","ds","none","goalinfo8","67",7.77780990113535
"666","ds","none","goalinfo8","68",7.78402761676931
"667","ds","none","goalinfo8","69",7.76864040457213
"668","ds","none","goalinfo8","7",7.77331244239998
"669","ds","none","goalinfo8","70",7.7920236011423
"670","ds","none","goalinfo8","71",7.78054649942168
"671","ds","none","goalinfo8","72",7.76401215303388
"672","ds","none","goalinfo8","73",7.76847087537449
"673","ds","none","goalinfo8","74",7.76369807639092
"674","ds","none","goalinfo8","75",7.77806227481853
"675","ds","none","goalinfo8","76",7.79180619592787
"676","ds","none","goalinfo8","77",7.78156539350314
"677","ds","none","goalinfo8","78",7.77550344681884
"678","ds","none","goalinfo8","79",7.77228509542346
"679","ds","none","goalinfo8","8",7.76250055496284
"680","ds","none","goalinfo8","80",7.75696083781636
"681","ds","none","goalinfo8","81",7.76792316063541
"682","ds","none","goalinfo8","82",7.77679730829111
"683","ds","none","goalinfo8","83",7.7742951631808
"684","ds","none","goalinfo8","84",7.7686580112642
"685","ds","none","goalinfo8","85",7.77367041030782
"686","ds","none","goalinfo8","86",7.77513352652383
"687","ds","none","goalinfo8","87",7.76959087299105
"688","ds","none","goalinfo8","88",7.78102366134938
"689","ds","none","goalinfo8","89",7.7668863290512
"690","ds","none","goalinfo8","9",7.78140342533134
"691","ds","none","goalinfo8","90",7.77635362681949
"692","ds","none","goalinfo8","91",7.76095033280487
"693","ds","none","goalinfo8","92",7.76229522421941
"694","ds","none","goalinfo8","93",7.7634097215821
"695","ds","none","goalinfo8","94",7.76398763268379
"696","ds","none","goalinfo8","95",7.76649814918261
"697","ds","none","goalinfo8","96",7.76230644490032
"698","ds","none","goalinfo8","97",7.78447050011013
"699","ds","none","goalinfo8","98",7.77207847230245
"700","ds","none","goalinfo8","99",7.76384052667157
"701","ds","none","maxinfo","1",9.33572970550176
"702","ds","none","maxinfo","10",9.33921578424724
"703","ds","none","maxinfo","100",9.36580428243071
"704","ds","none","maxinfo","11",9.40229295525664
"705","ds","none","maxinfo","12",9.3620552123839
"706","ds","none","maxinfo","13",9.35375970881764
"707","ds","none","maxinfo","14",9.33471913440465
"708","ds","none","maxinfo","15",9.35158367655304
"709","ds","none","maxinfo","16",9.34392010041023
"710","ds","none","maxinfo","17",9.35641032746258
"711","ds","none","maxinfo","18",9.37223175169669
"712","ds","none","maxinfo","19",9.37979328618415
"713","ds","none","maxinfo","2",9.38341462156929
"714","ds","none","maxinfo","20",9.3669998077088
"715","ds","none","maxinfo","21",9.36811715035365
"716","ds","none","maxinfo","22",9.36353228057207
"717","ds","none","maxinfo","23",9.39275958398857
"718","ds","none","maxinfo","24",9.36124202293571
"719","ds","none","maxinfo","25",9.3691569406411
"720","ds","none","maxinfo","26",9.38040943089908
"721","ds","none","maxinfo","27",9.33690102548209
"722","ds","none","maxinfo","28",9.39593177287145
"723","ds","none","maxinfo","29",9.34040119351191
"724","ds","none","maxinfo","3",9.35297393556889
"725","ds","none","maxinfo","30",9.37021258775311
"726","ds","none","maxinfo","31",9.35290641476278
"727","ds","none","maxinfo","32",9.38045432697941
"728","ds","none","maxinfo","33",9.39449302008341
"729","ds","none","maxinfo","34",9.3797813551791
"730","ds","none","maxinfo","35",9.37418796160063
"731","ds","none","maxinfo","36",9.36535835038701
"732","ds","none","maxinfo","37",9.33988765908959
"733","ds","none","maxinfo","38",9.39325189246234
"734","ds","none","maxinfo","39",9.34791337970327
"735","ds","none","maxinfo","4",9.38936768491351
"736","ds","none","maxinfo","40",9.33626779592395
"737","ds","none","maxinfo","41",9.37521279729136
"738","ds","none","maxinfo","42",9.36317472466815
"739","ds","none","maxinfo","43",9.39582936888202
"740","ds","none","maxinfo","44",9.36005348490117
"741","ds","none","maxinfo","45",9.37634967250085
"742","ds","none","maxinfo","46",9.37045419685025
"743","ds","none","maxinfo","47",9.34041240073621
"744","ds","none","maxinfo","48",9.3745792465736
"745","ds","none","maxinfo","49",9.36061701715628
"746","ds","none","maxinfo","5",9.37782327641488
"747","ds","none","maxinfo","50",9.37547885116126
"748","ds","none","maxinfo","51",9.3603516015229
"749","ds","none","maxinfo","52",9.36829896849333
"750","ds","none","maxinfo","53",9.3596758609476
"751","ds","none","maxinfo","54",9.35264694006641
"752","ds","none","maxinfo","55",9.34947021377128
"753","ds","none","maxinfo","56",9.36846512198149
"754","ds","none","maxinfo","57",9.3574160692039
"755","ds","none","maxinfo","58",9.37555080088501
"756","ds","none","maxinfo","59",9.36792942303052
"757","ds","none","maxinfo","6",9.35789440882568
"758","ds","none","maxinfo","60",9.35483921209769
"759","ds","none","maxinfo","61",9.36270851101529
"760","ds","none","maxinfo","62",9.36690610323061
"761","ds","none","maxinfo","63",9.36936446540463
"762","ds","none","maxinfo","64",9.36209100936318
"763","ds","none","maxinfo","65",9.35781727102266
"764","ds","none","maxinfo","66",9.39694729976704
"765","ds","none","maxinfo","67",9.38743408002864
"766","ds","none","maxinfo","68",9.37326738357071
"767","ds","none","maxinfo","69",9.36164019894835
"768","ds","none","maxinfo","7",9.38020113727632
"769","ds","none","maxinfo","70",9.40777538859972
"770","ds","none","maxinfo","71",9.38791149681458
"771","ds","none","maxinfo","72",9.351850853056
"772","ds","none","maxinfo","73",9.37969091078855
"773","ds","none","maxinfo","74",9.35574378328161
"774","ds","none","maxinfo","75",9.36949606336598
"775","ds","none","maxinfo","76",9.40305312986823
"776","ds","none","maxinfo","77",9.38683558111351
"777","ds","none","maxinfo","78",9.3851394377388
"778","ds","none","maxinfo","79",9.36764668264452
"779","ds","none","maxinfo","8",9.35651185520569
"780","ds","none","maxinfo","80",9.36522909363286
"781","ds","none","maxinfo","81",9.373443732884
"782","ds","none","maxinfo","82",9.37777741230945
"783","ds","none","maxinfo","83",9.37698507065591
"784","ds","none","maxinfo","84",9.36395094410104
"785","ds","none","maxinfo","85",9.37009021066008
"786","ds","none","maxinfo","86",9.38511200749609
"787","ds","none","maxinfo","87",9.34843264486147
"788","ds","none","maxinfo","88",9.38404311691956
"789","ds","none","maxinfo","89",9.35894158396341
"790","ds","none","maxinfo","9",9.39017031245157
"791","ds","none","maxinfo","90",9.38966248622385
"792","ds","none","maxinfo","91",9.34030886358798
"793","ds","none","maxinfo","92",9.35549501166035
"794","ds","none","maxinfo","93",9.36570211971124
"795","ds","none","maxinfo","94",9.38460174537202
"796","ds","none","maxinfo","95",9.35926371194589
"797","ds","none","maxinfo","96",9.34447930504375
"798","ds","none","maxinfo","97",9.38108354405341
"799","ds","none","maxinfo","98",9.37867144779758
"800","ds","none","maxinfo","99",9.34784251976256
"801","interspersed","bigm","goalinfo6","1",5.93526239224339
"802","interspersed","bigm","goalinfo6","10",5.93391380216296
"803","interspersed","bigm","goalinfo6","100",5.93949447964374
"804","interspersed","bigm","goalinfo6","11",5.95055052702629
"805","interspersed","bigm","goalinfo6","12",5.943582641695
"806","interspersed","bigm","goalinfo6","13",5.93710921098165
"807","interspersed","bigm","goalinfo6","14",5.93034935489957
"808","interspersed","bigm","goalinfo6","15",5.93030143181558
"809","interspersed","bigm","goalinfo6","16",5.93789867769417
"810","interspersed","bigm","goalinfo6","17",5.94274787291083
"811","interspersed","bigm","goalinfo6","18",5.95530256747633
"812","interspersed","bigm","goalinfo6","19",5.94707182433481
"813","interspersed","bigm","goalinfo6","2",5.94704325735115
"814","interspersed","bigm","goalinfo6","20",5.947436584371
"815","interspersed","bigm","goalinfo6","21",5.95060081187937
"816","interspersed","bigm","goalinfo6","22",5.943929842924
"817","interspersed","bigm","goalinfo6","23",5.94222588544644
"818","interspersed","bigm","goalinfo6","24",5.95263729179058
"819","interspersed","bigm","goalinfo6","25",5.95032367339712
"820","interspersed","bigm","goalinfo6","26",5.94056477153144
"821","interspersed","bigm","goalinfo6","27",5.93121471322451
"822","interspersed","bigm","goalinfo6","28",5.94133089619824
"823","interspersed","bigm","goalinfo6","29",5.94123809164268
"824","interspersed","bigm","goalinfo6","3",5.94688829524088
"825","interspersed","bigm","goalinfo6","30",5.94385381221704
"826","interspersed","bigm","goalinfo6","31",5.94589850481494
"827","interspersed","bigm","goalinfo6","32",5.94145648040321
"828","interspersed","bigm","goalinfo6","33",5.94490627701111
"829","interspersed","bigm","goalinfo6","34",5.94770752688324
"830","interspersed","bigm","goalinfo6","35",5.94097260652425
"831","interspersed","bigm","goalinfo6","36",5.94061864187449
"832","interspersed","bigm","goalinfo6","37",5.93193418121221
"833","interspersed","bigm","goalinfo6","38",5.94970733171175
"834","interspersed","bigm","goalinfo6","39",5.94087577867368
"835","interspersed","bigm","goalinfo6","4",5.95148305213059
"836","interspersed","bigm","goalinfo6","40",5.93620291588737
"837","interspersed","bigm","goalinfo6","41",5.94500282197952
"838","interspersed","bigm","goalinfo6","42",5.938098846456
"839","interspersed","bigm","goalinfo6","43",5.94184637050775
"840","interspersed","bigm","goalinfo6","44",5.94127868141355
"841","interspersed","bigm","goalinfo6","45",5.94286552748949
"842","interspersed","bigm","goalinfo6","46",5.93518194441382
"843","interspersed","bigm","goalinfo6","47",5.93479818079699
"844","interspersed","bigm","goalinfo6","48",5.95193851696774
"845","interspersed","bigm","goalinfo6","49",5.9406773826718
"846","interspersed","bigm","goalinfo6","5",5.93825431177295
"847","interspersed","bigm","goalinfo6","50",5.94824626461166
"848","interspersed","bigm","goalinfo6","51",5.93892906811654
"849","interspersed","bigm","goalinfo6","52",5.94943297774106
"850","interspersed","bigm","goalinfo6","53",5.94806397252595
"851","interspersed","bigm","goalinfo6","54",5.93587995643828
"852","interspersed","bigm","goalinfo6","55",5.94835804358199
"853","interspersed","bigm","goalinfo6","56",5.94603413143734
"854","interspersed","bigm","goalinfo6","57",5.9332406244633
"855","interspersed","bigm","goalinfo6","58",5.94568703989639
"856","interspersed","bigm","goalinfo6","59",5.93298573451978
"857","interspersed","bigm","goalinfo6","6",5.9490736159549
"858","interspersed","bigm","goalinfo6","60",5.9341511753094
"859","interspersed","bigm","goalinfo6","61",5.9250494045216
"860","interspersed","bigm","goalinfo6","62",5.93895387240787
"861","interspersed","bigm","goalinfo6","63",5.93098806427554
"862","interspersed","bigm","goalinfo6","64",5.94560331999103
"863","interspersed","bigm","goalinfo6","65",5.94392021752427
"864","interspersed","bigm","goalinfo6","66",5.95705141104116
"865","interspersed","bigm","goalinfo6","67",5.94570116314283
"866","interspersed","bigm","goalinfo6","68",5.95498044157335
"867","interspersed","bigm","goalinfo6","69",5.93245628100689
"868","interspersed","bigm","goalinfo6","7",5.94934247390416
"869","interspersed","bigm","goalinfo6","70",5.95617241718054
"870","interspersed","bigm","goalinfo6","71",5.93237591779504
"871","interspersed","bigm","goalinfo6","72",5.94071878620096
"872","interspersed","bigm","goalinfo6","73",5.94806333081773
"873","interspersed","bigm","goalinfo6","74",5.93107731706278
"874","interspersed","bigm","goalinfo6","75",5.94656871434889
"875","interspersed","bigm","goalinfo6","76",5.93672557433098
"876","interspersed","bigm","goalinfo6","77",5.94069488186963
"877","interspersed","bigm","goalinfo6","78",5.94105243883353
"878","interspersed","bigm","goalinfo6","79",5.94252288585295
"879","interspersed","bigm","goalinfo6","8",5.92683721506474
"880","interspersed","bigm","goalinfo6","80",5.94545182824219
"881","interspersed","bigm","goalinfo6","81",5.93670591107452
"882","interspersed","bigm","goalinfo6","82",5.95914685643007
"883","interspersed","bigm","goalinfo6","83",5.93605355435327
"884","interspersed","bigm","goalinfo6","84",5.95187980251488
"885","interspersed","bigm","goalinfo6","85",5.9403539417647
"886","interspersed","bigm","goalinfo6","86",5.94485495761489
"887","interspersed","bigm","goalinfo6","87",5.94451045990132
"888","interspersed","bigm","goalinfo6","88",5.96234589635273
"889","interspersed","bigm","goalinfo6","89",5.94265439004315
"890","interspersed","bigm","goalinfo6","9",5.95505672380287
"891","interspersed","bigm","goalinfo6","90",5.96243943342625
"892","interspersed","bigm","goalinfo6","91",5.93023931738907
"893","interspersed","bigm","goalinfo6","92",5.94043223830784
"894","interspersed","bigm","goalinfo6","93",5.94555285925008
"895","interspersed","bigm","goalinfo6","94",5.94609813306223
"896","interspersed","bigm","goalinfo6","95",5.95728845494532
"897","interspersed","bigm","goalinfo6","96",5.93851960794079
"898","interspersed","bigm","goalinfo6","97",5.94570902080179
"899","interspersed","bigm","goalinfo6","98",5.9431339028433
"900","interspersed","bigm","goalinfo6","99",5.93554850257585
"901","interspersed","bigm","goalinfo7","1",6.84599329982616
"902","interspersed","bigm","goalinfo7","10",6.84831436070686
"903","interspersed","bigm","goalinfo7","100",6.86580830948816
"904","interspersed","bigm","goalinfo7","11",6.86946198695537
"905","interspersed","bigm","goalinfo7","12",6.86301219542509
"906","interspersed","bigm","goalinfo7","13",6.85496161543888
"907","interspersed","bigm","goalinfo7","14",6.84966533363287
"908","interspersed","bigm","goalinfo7","15",6.86057000300147
"909","interspersed","bigm","goalinfo7","16",6.8493268935351
"910","interspersed","bigm","goalinfo7","17",6.86177994682053
"911","interspersed","bigm","goalinfo7","18",6.8636919392917
"912","interspersed","bigm","goalinfo7","19",6.86076645853595
"913","interspersed","bigm","goalinfo7","2",6.86366082386274
"914","interspersed","bigm","goalinfo7","20",6.86803545142127
"915","interspersed","bigm","goalinfo7","21",6.85718917836441
"916","interspersed","bigm","goalinfo7","22",6.86318876321803
"917","interspersed","bigm","goalinfo7","23",6.86632134317443
"918","interspersed","bigm","goalinfo7","24",6.85743604540933
"919","interspersed","bigm","goalinfo7","25",6.84550308454537
"920","interspersed","bigm","goalinfo7","26",6.86935996539142
"921","interspersed","bigm","goalinfo7","27",6.84796457379626
"922","interspersed","bigm","goalinfo7","28",6.86315280570495
"923","interspersed","bigm","goalinfo7","29",6.85208926956396
"924","interspersed","bigm","goalinfo7","3",6.8725428086041
"925","interspersed","bigm","goalinfo7","30",6.86116234125922
"926","interspersed","bigm","goalinfo7","31",6.85537367874891
"927","interspersed","bigm","goalinfo7","32",6.86182441919206
"928","interspersed","bigm","goalinfo7","33",6.86486000326476
"929","interspersed","bigm","goalinfo7","34",6.86713181577995
"930","interspersed","bigm","goalinfo7","35",6.85168898967504
"931","interspersed","bigm","goalinfo7","36",6.85418492969869
"932","interspersed","bigm","goalinfo7","37",6.84356116112625
"933","interspersed","bigm","goalinfo7","38",6.86701933964913
"934","interspersed","bigm","goalinfo7","39",6.85807479517332
"935","interspersed","bigm","goalinfo7","4",6.87037229510044
"936","interspersed","bigm","goalinfo7","40",6.85739349861925
"937","interspersed","bigm","goalinfo7","41",6.85924111831812
"938","interspersed","bigm","goalinfo7","42",6.85332999761543
"939","interspersed","bigm","goalinfo7","43",6.86599816124141
"940","interspersed","bigm","goalinfo7","44",6.86397364892121
"941","interspersed","bigm","goalinfo7","45",6.8600525233288
"942","interspersed","bigm","goalinfo7","46",6.86000019652797
"943","interspersed","bigm","goalinfo7","47",6.84761686962471
"944","interspersed","bigm","goalinfo7","48",6.85913883182934
"945","interspersed","bigm","goalinfo7","49",6.8496806914922
"946","interspersed","bigm","goalinfo7","5",6.84486636840661
"947","interspersed","bigm","goalinfo7","50",6.86175778904266
"948","interspersed","bigm","goalinfo7","51",6.84570772257189
"949","interspersed","bigm","goalinfo7","52",6.86701351856514
"950","interspersed","bigm","goalinfo7","53",6.85431979710021
"951","interspersed","bigm","goalinfo7","54",6.85053657854816
"952","interspersed","bigm","goalinfo7","55",6.85978847209163
"953","interspersed","bigm","goalinfo7","56",6.85865060694699
"954","interspersed","bigm","goalinfo7","57",6.85371771048456
"955","interspersed","bigm","goalinfo7","58",6.85915572428592
"956","interspersed","bigm","goalinfo7","59",6.85901248981012
"957","interspersed","bigm","goalinfo7","6",6.86577859978488
"958","interspersed","bigm","goalinfo7","60",6.85285675818564
"959","interspersed","bigm","goalinfo7","61",6.84182176738756
"960","interspersed","bigm","goalinfo7","62",6.85689611075906
"961","interspersed","bigm","goalinfo7","63",6.85398340584826
"962","interspersed","bigm","goalinfo7","64",6.86099998361218
"963","interspersed","bigm","goalinfo7","65",6.86229300710153
"964","interspersed","bigm","goalinfo7","66",6.87286540621849
"965","interspersed","bigm","goalinfo7","67",6.87027656247925
"966","interspersed","bigm","goalinfo7","68",6.86035109732772
"967","interspersed","bigm","goalinfo7","69",6.84902048059926
"968","interspersed","bigm","goalinfo7","7",6.85625146234368
"969","interspersed","bigm","goalinfo7","70",6.86913521724908
"970","interspersed","bigm","goalinfo7","71",6.849049837087
"971","interspersed","bigm","goalinfo7","72",6.85172583031509
"972","interspersed","bigm","goalinfo7","73",6.85405039661464
"973","interspersed","bigm","goalinfo7","74",6.84990473494138
"974","interspersed","bigm","goalinfo7","75",6.8671216295485
"975","interspersed","bigm","goalinfo7","76",6.86691227062174
"976","interspersed","bigm","goalinfo7","77",6.87635517716382
"977","interspersed","bigm","goalinfo7","78",6.85718832573409
"978","interspersed","bigm","goalinfo7","79",6.85661454093287
"979","interspersed","bigm","goalinfo7","8",6.85188347004221
"980","interspersed","bigm","goalinfo7","80",6.85659261095164
"981","interspersed","bigm","goalinfo7","81",6.87437314373236
"982","interspersed","bigm","goalinfo7","82",6.85424447063934
"983","interspersed","bigm","goalinfo7","83",6.85545976983256
"984","interspersed","bigm","goalinfo7","84",6.85990655404667
"985","interspersed","bigm","goalinfo7","85",6.87099545610333
"986","interspersed","bigm","goalinfo7","86",6.86423585588273
"987","interspersed","bigm","goalinfo7","87",6.86151531223834
"988","interspersed","bigm","goalinfo7","88",6.87902156832823
"989","interspersed","bigm","goalinfo7","89",6.86512915491981
"990","interspersed","bigm","goalinfo7","9",6.87002085392997
"991","interspersed","bigm","goalinfo7","90",6.86204579168082
"992","interspersed","bigm","goalinfo7","91",6.84902952387047
"993","interspersed","bigm","goalinfo7","92",6.86016662861536
"994","interspersed","bigm","goalinfo7","93",6.86671500980245
"995","interspersed","bigm","goalinfo7","94",6.87111175239718
"996","interspersed","bigm","goalinfo7","95",6.86782790483678
"997","interspersed","bigm","goalinfo7","96",6.84653136458958
"998","interspersed","bigm","goalinfo7","97",6.86471153663565
"999","interspersed","bigm","goalinfo7","98",6.86160325711968
"1000","interspersed","bigm","goalinfo7","99",6.8607843737797
"1001","interspersed","bigm","goalinfo8","1",7.7146525353896
"1002","interspersed","bigm","goalinfo8","10",7.72212453029704
"1003","interspersed","bigm","goalinfo8","100",7.73754560196954
"1004","interspersed","bigm","goalinfo8","11",7.74623968608008
"1005","interspersed","bigm","goalinfo8","12",7.73650657101152
"1006","interspersed","bigm","goalinfo8","13",7.73068052661355
"1007","interspersed","bigm","goalinfo8","14",7.72788109169681
"1008","interspersed","bigm","goalinfo8","15",7.73586893289119
"1009","interspersed","bigm","goalinfo8","16",7.72911939486786
"1010","interspersed","bigm","goalinfo8","17",7.74977140379016
"1011","interspersed","bigm","goalinfo8","18",7.74313263628838
"1012","interspersed","bigm","goalinfo8","19",7.75003878804126
"1013","interspersed","bigm","goalinfo8","2",7.73427255462838
"1014","interspersed","bigm","goalinfo8","20",7.74673145030835
"1015","interspersed","bigm","goalinfo8","21",7.73374976480616
"1016","interspersed","bigm","goalinfo8","22",7.74566803532071
"1017","interspersed","bigm","goalinfo8","23",7.73568005386362
"1018","interspersed","bigm","goalinfo8","24",7.73195610039746
"1019","interspersed","bigm","goalinfo8","25",7.74525824577505
"1020","interspersed","bigm","goalinfo8","26",7.74753297052469
"1021","interspersed","bigm","goalinfo8","27",7.71628952290234
"1022","interspersed","bigm","goalinfo8","28",7.75719807118479
"1023","interspersed","bigm","goalinfo8","29",7.72419029867647
"1024","interspersed","bigm","goalinfo8","3",7.73399269639206
"1025","interspersed","bigm","goalinfo8","30",7.74037504862143
"1026","interspersed","bigm","goalinfo8","31",7.73851621529153
"1027","interspersed","bigm","goalinfo8","32",7.73428367522609
"1028","interspersed","bigm","goalinfo8","33",7.74963610251945
"1029","interspersed","bigm","goalinfo8","34",7.74828289453729
"1030","interspersed","bigm","goalinfo8","35",7.73144150640288
"1031","interspersed","bigm","goalinfo8","36",7.73767842854552
"1032","interspersed","bigm","goalinfo8","37",7.71471406402721
"1033","interspersed","bigm","goalinfo8","38",7.74749161221945
"1034","interspersed","bigm","goalinfo8","39",7.73825782407054
"1035","interspersed","bigm","goalinfo8","4",7.74951517588623
"1036","interspersed","bigm","goalinfo8","40",7.72427485543985
"1037","interspersed","bigm","goalinfo8","41",7.74126377331578
"1038","interspersed","bigm","goalinfo8","42",7.7280856007479
"1039","interspersed","bigm","goalinfo8","43",7.75407758031193
"1040","interspersed","bigm","goalinfo8","44",7.74125115800231
"1041","interspersed","bigm","goalinfo8","45",7.73806226521643
"1042","interspersed","bigm","goalinfo8","46",7.74587869666119
"1043","interspersed","bigm","goalinfo8","47",7.7321501555616
"1044","interspersed","bigm","goalinfo8","48",7.74315163899151
"1045","interspersed","bigm","goalinfo8","49",7.74200836154338
"1046","interspersed","bigm","goalinfo8","5",7.72256366419284
"1047","interspersed","bigm","goalinfo8","50",7.73165635876932
"1048","interspersed","bigm","goalinfo8","51",7.73973007827075
"1049","interspersed","bigm","goalinfo8","52",7.75589032858457
"1050","interspersed","bigm","goalinfo8","53",7.74215826507209
