"weave","exposure","target","refresh","replication","rmse","rmse_-2","rmse_-1","rmse_0","rmse_1","rmse_2","overexposed","sd_exposure"
"interspersed","none","goalinfo6","setlevel","4",0.405928814530265,0.458843570473124,0.387278396389051,0.343997507829662,0.374553216863279,0.452487166889718,0.0534223706176962,0.0958963541874785
"interspersed","none","goalinfo6","setlevel","40",0.403979285313049,0.465670224342432,0.383118752223554,0.33559477171458,0.360214875659961,0.458245535948648,0.0517529215358932,0.0957002565704729
"interspersed","none","goalinfo6","setlevel","41",0.409312117037569,0.456713652912528,0.3832460655621,0.355277882891252,0.365029082861618,0.471962427357165,0.0534223706176962,0.0959155612693139
"interspersed","none","goalinfo6","setlevel","42",0.41223381925578,0.471129528250965,0.383206781671328,0.345101357339475,0.381885860786692,0.464694933559449,0.0517529215358932,0.0960896994745667
"interspersed","none","goalinfo6","setlevel","43",0.408119319368931,0.470057166995232,0.37345614327037,0.358782194348084,0.376211890341894,0.449581598383417,0.0517529215358932,0.0956688112646513
"interspersed","none","goalinfo6","setlevel","44",0.417298413838105,0.491256848692127,0.39348543480845,0.353890026076664,0.367560205502065,0.462803518720863,0.0534223706176962,0.0957071675321075
"interspersed","none","goalinfo6","setlevel","45",0.414566057990196,0.460870490853005,0.374418111375055,0.366947639107155,0.382128978682534,0.475459172303606,0.0517529215358932,0.0957816230198843
"interspersed","none","goalinfo6","setlevel","46",0.403030781613675,0.461642926889841,0.377018727670536,0.346107323997118,0.368750126800146,0.448491701081915,0.0534223706176962,0.0956819262661912
"interspersed","none","goalinfo6","setlevel","47",0.405235531423975,0.464833978462417,0.369683129612929,0.342094240934267,0.3651186728112,0.466907722010402,0.0517529215358932,0.095565943073604
"interspersed","none","goalinfo6","setlevel","48",0.402543221515951,0.46619958246084,0.372002564242988,0.33608306757057,0.373668204513658,0.449330070304751,0.0534223706176962,0.09589300254495
"interspersed","none","goalinfo6","setlevel","49",0.406744405822555,0.461686694045805,0.386083360892604,0.335795583801149,0.380637499465501,0.455353174165877,0.0517529215358932,0.0957597647891347
"interspersed","none","goalinfo6","setlevel","5",0.413562116945077,0.470963456637495,0.391582429930187,0.344445010385394,0.373976325621795,0.470663455812672,0.0534223706176962,0.0959549691137509
"interspersed","none","goalinfo6","setlevel","50",0.414143660826776,0.470899013364099,0.378119480402858,0.358004371990234,0.377154482662461,0.471637575486834,0.0534223706176962,0.0960449092487685
"interspersed","none","goalinfo6","setlevel","51",0.404532693492015,0.459721002925086,0.377150064443755,0.355304050845676,0.379996837485654,0.440464940526146,0.0517529215358932,0.0955929923053382
"interspersed","none","goalinfo6","setlevel","52",0.408616873452245,0.46489091867162,0.381600421479631,0.35960490822224,0.371647950457002,0.453495765488775,0.0500834724540902,0.0952571389399534
"interspersed","none","goalinfo6","setlevel","53",0.414262277458162,0.498594441867351,0.378282624852046,0.345576580280564,0.381825709927732,0.448506371524331,0.0517529215358932,0.0958629713438845
"interspersed","none","goalinfo6","setlevel","54",0.406841127966213,0.458085893913354,0.389607403624942,0.343629509989118,0.369346689259225,0.459851807499142,0.0534223706176962,0.0962381736327954
"interspersed","none","goalinfo6","setlevel","55",0.407353707594976,0.463562339056655,0.379711746777392,0.350422184044517,0.375875458770613,0.454462424241986,0.0534223706176962,0.0958282778729526
"interspersed","none","goalinfo6","setlevel","56",0.40718658054937,0.462865166773019,0.389131702653698,0.3497891920923,0.374769995920229,0.447807864523201,0.0517529215358932,0.0956551105685862
"interspersed","none","goalinfo6","setlevel","57",0.408959544792873,0.468509641911181,0.370805669289114,0.354073562760761,0.374463412754632,0.462223411466071,0.0517529215358932,0.0952728423648089
"interspersed","none","goalinfo6","setlevel","58",0.41496774066319,0.464299498538366,0.39066797920222,0.344668693377938,0.386847457378804,0.473654062753964,0.0517529215358932,0.0961366480291279
"interspersed","none","goalinfo6","setlevel","59",0.41022858279689,0.459726934710538,0.379486538533976,0.367443591060859,0.373804687410063,0.459710589773005,0.0517529215358932,0.0957068159853257
"interspersed","none","goalinfo6","setlevel","6",0.410682959483062,0.46122851371588,0.375807821427042,0.351083020349355,0.384744155620725,0.466960226439684,0.0517529215358932,0.0963908978825846
"interspersed","none","goalinfo6","setlevel","60",0.40703102007378,0.470916874507658,0.365935295522203,0.343002906420375,0.39085863519444,0.449753762394092,0.0517529215358932,0.095650259545558
"interspersed","none","goalinfo6","setlevel","61",0.412318903918665,0.47279494127401,0.366152578077123,0.354133673040767,0.383456825469131,0.469022206655954,0.0550918196994992,0.0956743416113819
"interspersed","none","goalinfo6","setlevel","62",0.412675009200728,0.485934064793879,0.378962435984935,0.355404631412366,0.371434054218164,0.455503198909806,0.0534223706176962,0.0956699781874305
"interspersed","none","goalinfo6","setlevel","63",0.403904252290381,0.452292542892283,0.377337941681225,0.348515573453883,0.371860523770463,0.457162339245412,0.0534223706176962,0.0959949899958839
"interspersed","none","goalinfo6","setlevel","64",0.409581812467555,0.472226846963556,0.371929584656709,0.339934056477779,0.373526632703578,0.471570977152613,0.0517529215358932,0.0958691735583343
"interspersed","none","goalinfo6","setlevel","65",0.410865875354737,0.486330989137641,0.369366754357013,0.353312722371104,0.379651657804402,0.449598650323074,0.0517529215358932,0.0956157974029685
"interspersed","none","goalinfo6","setlevel","66",0.414190331944418,0.484018915878482,0.390070605208174,0.348684512952338,0.369120892455799,0.46206887428749,0.0517529215358932,0.0957201123606211
"interspersed","none","goalinfo6","setlevel","67",0.411232059486267,0.474477648199842,0.376429405134804,0.35631197871407,0.375617637147278,0.459003336092392,0.0517529215358932,0.0958757904859189
"interspersed","none","goalinfo6","setlevel","68",0.417505355924511,0.468062497281893,0.394880274749689,0.363898573608381,0.364755758490303,0.480699223167731,0.0534223706176962,0.0957505229897197
"interspersed","none","goalinfo6","setlevel","69",0.406596913026016,0.476637421056787,0.379757162034908,0.337659470353135,0.375874163357718,0.447114314850164,0.0517529215358932,0.0955206075436807
"interspersed","none","goalinfo6","setlevel","7",0.412961051876709,0.477830698181034,0.383184003253068,0.352338859893061,0.382075473919696,0.455420306311286,0.0534223706176962,0.0959075389671285
"interspersed","none","goalinfo6","setlevel","70",0.409058373094436,0.469162816143351,0.383934164129303,0.339979028473242,0.376083032020113,0.460543576419276,0.0517529215358932,0.0957510650881434
"interspersed","none","goalinfo6","setlevel","71",0.409994097567848,0.475513655752414,0.388588691383669,0.346496613683844,0.366621132514637,0.457045330600134,0.0534223706176962,0.0958014053909358
"interspersed","none","goalinfo6","setlevel","72",0.414253654967657,0.488212865628726,0.389125414629285,0.350660847307336,0.371760897244599,0.455072376924904,0.0534223706176962,0.0957741831488088
"interspersed","none","goalinfo6","setlevel","73",0.407769677719504,0.473001544344745,0.365829632581534,0.347363371435002,0.380664825081105,0.456346084064897,0.0517529215358932,0.0957684113159558
"interspersed","none","goalinfo6","setlevel","74",0.403466925450543,0.458405322210675,0.377178300303194,0.350403520462056,0.380677225639746,0.440262549780144,0.0534223706176962,0.0961564053591898
"interspersed","none","goalinfo6","setlevel","75",0.408164572395498,0.455908396013197,0.386109528595006,0.351859840886197,0.377884112096118,0.457664513987793,0.0550918196994992,0.0963057636437136
"interspersed","none","goalinfo6","setlevel","76",0.40268908040184,0.455047171983146,0.378709337230523,0.350296426340746,0.370051575001292,0.447948693569835,0.0517529215358932,0.0960915344203276
"interspersed","none","goalinfo6","setlevel","77",0.399962161569882,0.451912730360993,0.372084943540858,0.341557982985538,0.364268152862332,0.455876287423732,0.0534223706176962,0.0955143623861648
"interspersed","none","goalinfo6","setlevel","78",0.40404421122655,0.461542418694565,0.373353237810351,0.349600933314529,0.364394239767751,0.456990814065466,0.0550918196994992,0.096433157281992
"interspersed","none","goalinfo6","setlevel","79",0.413680850403191,0.476793607781452,0.393676455533118,0.353031880282408,0.373204564517069,0.457638261530936,0.0534223706176962,0.0957406536072284
"interspersed","none","goalinfo6","setlevel","8",0.414175102316027,0.460488834785135,0.396974563001824,0.348384444163962,0.381269610965294,0.470455172231253,0.0517529215358932,0.0956019428789827
"interspersed","none","goalinfo6","setlevel","80",0.410318490641483,0.465694235021738,0.379933490285445,0.355042231206584,0.377733020602046,0.460270051649319,0.0534223706176962,0.0953867893153018
"interspersed","none","goalinfo6","setlevel","81",0.406148642477515,0.46525201911841,0.375422620053768,0.354281042046426,0.356823057592713,0.463189230020013,0.0517529215358932,0.0956559909570859
"interspersed","none","goalinfo6","setlevel","82",0.41052664833868,0.460895111823561,0.391228837979195,0.356796202025253,0.377194918496537,0.455627919351188,0.0500834724540902,0.0957215001760245
"interspersed","none","goalinfo6","setlevel","83",0.413653515679919,0.477803692364264,0.383446322045418,0.359671839377246,0.377350250786813,0.456576018900273,0.0550918196994992,0.0959593356111428
"interspersed","none","goalinfo6","setlevel","84",0.41072848259087,0.462063331998367,0.378037935528586,0.342731215890589,0.384809580275274,0.470670935116427,0.0550918196994992,0.0958282604225612
"interspersed","none","goalinfo6","setlevel","85",0.404179284147417,0.455466113304392,0.395806468772521,0.338393438038435,0.365007415155824,0.452716020870258,0.0517529215358932,0.0954019392395373
"interspersed","none","goalinfo6","setlevel","86",0.407488316324214,0.46177460254503,0.393195528122799,0.334516364700784,0.369387742184243,0.462651737793909,0.0550918196994992,0.0958701398926639
"interspersed","none","goalinfo6","setlevel","87",0.40380833940618,0.456954082918358,0.376411104198533,0.362181290065906,0.368374023640736,0.444903150632919,0.0517529215358932,0.0960563065292555
"interspersed","none","goalinfo6","setlevel","88",0.409164773942257,0.470776923309496,0.379265153686887,0.360075077622088,0.368582908612445,0.453980914586103,0.0517529215358932,0.0960380455754663
"interspersed","none","goalinfo6","setlevel","89",0.406999871553831,0.455257323894714,0.378770373237319,0.36000977728837,0.376926873213606,0.453693005377263,0.0517529215358932,0.0959590142648992
"interspersed","none","goalinfo6","setlevel","9",0.416079767982455,0.474468801749027,0.379969631276323,0.360150465820177,0.386396546859211,0.465943829920553,0.0550918196994992,0.0959027418635776
"interspersed","none","goalinfo6","setlevel","90",0.409591620086917,0.467535206465658,0.371528882431878,0.344291151013965,0.390032071977783,0.459937150731878,0.0550918196994992,0.0956503063996311
"interspersed","none","goalinfo6","setlevel","91",0.409998709806439,0.474835037365384,0.37709224818107,0.343701827739814,0.380074299346125,0.458519808134336,0.0534223706176962,0.0955830730664076
"interspersed","none","goalinfo6","setlevel","92",0.420597378041191,0.486051484014774,0.402513356550231,0.349064945220611,0.378730049530566,0.47006907828747,0.0517529215358932,0.0957386051305147
"interspersed","none","goalinfo6","setlevel","93",0.409947044774772,0.471703686539176,0.361611585217539,0.345909851011097,0.382918534099774,0.469824820923731,0.0517529215358932,0.0957285507501528
"interspersed","none","goalinfo6","setlevel","94",0.413547397730865,0.458243073537282,0.378811845104004,0.356582076885975,0.385255197775399,0.475446923898537,0.0534223706176962,0.0956525637597246
"interspersed","none","goalinfo6","setlevel","95",0.412277665841363,0.47099384711975,0.388783378156348,0.346452892393687,0.365018064222296,0.472872980562587,0.0534223706176962,0.095428695704393
"interspersed","none","goalinfo6","setlevel","96",0.404145947413729,0.456224406668534,0.374991475999144,0.351240407157519,0.373616200011358,0.452715726711062,0.0517529215358932,0.0960821407435414
"interspersed","none","goalinfo6","setlevel","97",0.410387333882286,0.47170009429177,0.387129657277017,0.341453595340438,0.374146496879126,0.461673379846546,0.0534223706176962,0.0956876606742646
"interspersed","none","goalinfo6","setlevel","98",0.407412836863657,0.474434842032712,0.377186762507193,0.326516231733333,0.376230763078138,0.4630392946495,0.0534223706176962,0.0958540360725628
"interspersed","none","goalinfo6","setlevel","99",0.410524423395949,0.462702500986591,0.372407273545298,0.353680624485145,0.38753312405812,0.463248122322956,0.0517529215358932,0.0958425526246433
"interspersed","none","goalinfo7","setlevel","1",0.382848475515343,0.441176895890413,0.362068994600264,0.331839632529354,0.349705777196779,0.417997719349932,0.0484140233722871,0.0929091128728045
"interspersed","none","goalinfo7","setlevel","10",0.383173498528981,0.426756201119946,0.362017257656914,0.346391689717687,0.344575139602119,0.426864229353597,0.0484140233722871,0.0934584255251193
"interspersed","none","goalinfo7","setlevel","100",0.380493291739864,0.426045296779167,0.354276529610831,0.340012783801495,0.343637247959755,0.427964974759205,0.0484140233722871,0.093229954729287
"interspersed","none","goalinfo7","setlevel","11",0.373145989200117,0.41665363298583,0.343909981292321,0.321396352431468,0.35020911948077,0.422342607895705,0.0484140233722871,0.0929929970605484
"interspersed","none","goalinfo7","setlevel","12",0.377319161043037,0.430769810147203,0.351773533868929,0.31769926115268,0.350377231549104,0.422900074558095,0.0467445742904841,0.0926285947526374
"interspersed","none","goalinfo7","setlevel","13",0.382021684579084,0.434693678539161,0.354097567345202,0.324911937790289,0.357548969396574,0.426556119691556,0.0484140233722871,0.0930483255100789
"interspersed","none","goalinfo7","setlevel","14",0.382711877405726,0.437698319089647,0.363918364740134,0.3208677294304,0.351790679910816,0.426160449298276,0.0484140233722871,0.0931330603692443
"interspersed","none","goalinfo7","setlevel","15",0.386749933285677,0.430168483097958,0.378041576375064,0.348146294495861,0.349910915650951,0.419849622961068,0.0484140233722871,0.0925575766425524
"interspersed","none","goalinfo7","setlevel","16",0.38693909416712,0.435749808903944,0.369034745938858,0.328729418932731,0.356563979568942,0.432832381998488,0.0467445742904841,0.0927499993813817
"interspersed","none","goalinfo7","setlevel","17",0.385182304265277,0.434371136983448,0.359405296646944,0.335643758399283,0.340566557941056,0.441966370613373,0.0500834724540902,0.0927320214559486
"interspersed","none","goalinfo7","setlevel","18",0.383962300890557,0.434074986841304,0.363900059599113,0.327621728099651,0.353804536886975,0.428692486408997,0.0484140233722871,0.0929831205811329
"interspersed","none","goalinfo7","setlevel","19",0.385150317459482,0.43677460131136,0.351362254446606,0.340751846716389,0.35748602061911,0.428448681893741,0.0484140233722871,0.093570172068696
"interspersed","none","goalinfo7","setlevel","2",0.384978762591124,0.437081093054318,0.355950212683222,0.342332473438689,0.348933560616784,0.429367733208748,0.0484140233722871,0.0930575991873701
"interspersed","none","goalinfo7","setlevel","20",0.374641627362312,0.434693102461135,0.340865155721709,0.331419436189567,0.331222265725783,0.420817733768677,0.0484140233722871,0.0934950458006182
"interspersed","none","goalinfo7","setlevel","21",0.380613159907488,0.438866046819871,0.360898486552928,0.333197817871069,0.344175659340301,0.414732555401608,0.0484140233722871,0.0932674844527787
"interspersed","none","goalinfo7","setlevel","22",0.37911591833144,0.432030486772609,0.363601032052877,0.326960730952147,0.343228032366278,0.418425075567621,0.0484140233722871,0.0925601840400463
"interspersed","none","goalinfo7","setlevel","23",0.385343824297538,0.412855667731718,0.369937547720173,0.340850674879803,0.366601803259845,0.429615710036834,0.0467445742904841,0.0931227462197458
"interspersed","none","goalinfo7","setlevel","24",0.377487485323145,0.429228150356325,0.353034231645433,0.335124862134253,0.339187245596064,0.419830171986982,0.0484140233722871,0.0931996955725261
"interspersed","none","goalinfo7","setlevel","25",0.376002183185911,0.43212422863142,0.341375661601728,0.331869563250413,0.355452636763749,0.408822129420872,0.0484140233722871,0.0927150075196029
"interspersed","none","goalinfo7","setlevel","26",0.377552545949525,0.427145996579747,0.348743556053287,0.330849112914676,0.348074549675147,0.42194410392143,0.0484140233722871,0.0931659797165825
"interspersed","none","goalinfo7","setlevel","27",0.380594201960838,0.429503945529052,0.357359833747548,0.330930344109786,0.350463401972751,0.423958198475983,0.0467445742904841,0.0931753371632238
"interspersed","none","goalinfo7","setlevel","28",0.381524414744478,0.436626019891206,0.360998607698125,0.327811984650727,0.355066816682938,0.416303948617544,0.0484140233722871,0.0925623021351061
"interspersed","none","goalinfo7","setlevel","29",0.378882004014137,0.427372287930829,0.349905634410669,0.33743564104065,0.337056654014362,0.430356642199707,0.0484140233722871,0.0928156340118349
"interspersed","none","goalinfo7","setlevel","3",0.380334397788817,0.417352511796043,0.357549652202684,0.331955759033642,0.353445974102676,0.431425213970155,0.0484140233722871,0.093269034267217
"interspersed","none","goalinfo7","setlevel","30",0.377958529534214,0.438136974853915,0.357334947071549,0.329587827042658,0.351867746721967,0.402705761304286,0.0484140233722871,0.0928772036642854
"interspersed","none","goalinfo7","setlevel","31",0.383963072319102,0.444323080625735,0.351871033023395,0.336829086835333,0.350156221434973,0.424074011839896,0.0484140233722871,0.0930897318247265
"interspersed","none","goalinfo7","setlevel","32",0.380314504255989,0.421365415335418,0.384996314702424,0.320976910339604,0.345791566929127,0.418122769568579,0.0484140233722871,0.0925260797220145
"interspersed","none","goalinfo7","setlevel","33",0.385032016964637,0.435891011507535,0.350762840885408,0.330751831065003,0.360541715910002,0.434540703865632,0.0484140233722871,0.0928573076062502
"interspersed","none","goalinfo7","setlevel","34",0.382621059087027,0.437122547502485,0.364578641612224,0.334214679508853,0.349349009385409,0.417440396310352,0.0484140233722871,0.0928806180426723
"interspersed","none","goalinfo7","setlevel","35",0.381329740036303,0.426636676465641,0.353932267874639,0.344009791633602,0.349080294984722,0.423763094365028,0.0484140233722871,0.0932886058990994
"interspersed","none","goalinfo7","setlevel","36",0.380567035422668,0.441709206727538,0.362943644388926,0.328164294030481,0.349242848214928,0.409461669800733,0.0484140233722871,0.0931626396975394
"interspersed","none","goalinfo7","setlevel","37",0.377488850606176,0.432481437430427,0.348736300325603,0.335108929217227,0.362161910197139,0.400465625409256,0.0484140233722871,0.0926197952141651
"interspersed","none","goalinfo7","setlevel","38",0.38289189981796,0.452961097176893,0.35966036050165,0.335588058102077,0.342302937725474,0.410744517118548,0.0484140233722871,0.0930474441715175
"interspersed","none","goalinfo7","setlevel","39",0.38659545523827,0.452020693615754,0.360885023924097,0.32571305783238,0.356924828611106,0.423361775297768,0.0484140233722871,0.0929250403337672
"interspersed","none","goalinfo7","setlevel","4",0.38170683071609,0.42510160788101,0.361899204279194,0.333999964868756,0.35397679578538,0.424219947089784,0.0484140233722871,0.0929115088253486
"interspersed","none","goalinfo7","setlevel","40",0.381367869929958,0.435674051673248,0.356371711858598,0.325996668474559,0.357413249957224,0.41997205342577,0.0484140233722871,0.0929493247268968
"interspersed","none","goalinfo7","setlevel","41",0.37913993141845,0.414804741045016,0.361361610832728,0.333608488395797,0.359647703899553,0.418866514002899,0.0484140233722871,0.0933308487858066
"interspersed","none","goalinfo7","setlevel","42",0.383715015547382,0.428305784786045,0.363496544115746,0.334297646254567,0.3517230573732,0.430286483099416,0.0500834724540902,0.093132569108366
"interspersed","none","goalinfo7","setlevel","43",0.386600629513476,0.441363409760826,0.372765627693838,0.326396797920048,0.349998095501744,0.429547231964178,0.0467445742904841,0.0931024801854625
"interspersed","none","goalinfo7","setlevel","44",0.38621918830486,0.438830520844799,0.353976122687717,0.32512351336226,0.368465079655085,0.431836973579298,0.0484140233722871,0.0927646461529486
"interspersed","none","goalinfo7","setlevel","45",0.384163047501657,0.432012813862501,0.358680152516148,0.346368341586437,0.349110996811919,0.42517078454434,0.0484140233722871,0.0930022115245493
"interspersed","none","goalinfo7","setlevel","46",0.378137528215545,0.425274834771724,0.36264332462124,0.331032888975258,0.351945093030721,0.411245623868073,0.0484140233722871,0.0929878899079189
"interspersed","none","goalinfo7","setlevel","47",0.376140000248366,0.426799511826616,0.348133385138125,0.320911697938242,0.349614774498544,0.422891254780423,0.0484140233722871,0.0931326955149215
"interspersed","none","goalinfo7","setlevel","48",0.382104844746353,0.427859156032129,0.365486064092319,0.336613490955277,0.361419205819458,0.41163643767126,0.0484140233722871,0.0923455578292652
"interspersed","none","goalinfo7","setlevel","49",0.385682047017962,0.425934826031129,0.381262110700423,0.33148746974873,0.354962477935596,0.425546273083579,0.0484140233722871,0.0932799216869771
"interspersed","none","goalinfo7","setlevel","5",0.381298313250086,0.443955821800687,0.355253080106579,0.338890974866066,0.333597179954248,0.421314994370922,0.0484140233722871,0.0931441417792237
"interspersed","none","goalinfo7","setlevel","50",0.384966316803063,0.432560677651336,0.362991933853667,0.332655690752759,0.360902381584596,0.425691324609682,0.0484140233722871,0.0933500842961008
"interspersed","none","goalinfo7","setlevel","51",0.382989998694104,0.427493956631733,0.36537351301136,0.33906020144155,0.353611891289364,0.420897396842517,0.0484140233722871,0.0928418807797315
"interspersed","none","goalinfo7","setlevel","52",0.387143984388765,0.444200228227218,0.35319768953943,0.336102546940647,0.358952237658609,0.430729894027364,0.0484140233722871,0.092875833844637
"interspersed","none","goalinfo7","setlevel","53",0.382845213686953,0.445396946070093,0.352964658145012,0.331763392447704,0.353945957768803,0.417785960939054,0.0484140233722871,0.0933684697731955
"interspersed","none","goalinfo7","setlevel","54",0.378170882769012,0.423170360800031,0.350242097295179,0.323101613239061,0.357421155096135,0.425651109837829,0.0484140233722871,0.0927847286114864
"interspersed","none","goalinfo7","setlevel","55",0.382363843360927,0.437479687845702,0.361407570096248,0.328719097357859,0.35943808945383,0.414432925128137,0.0484140233722871,0.0930073222058808
"interspersed","none","goalinfo7","setlevel","56",0.385307851249969,0.430648199021616,0.362735535371275,0.34006357043995,0.368328359314845,0.417093213822474,0.0484140233722871,0.0932228113310814
"interspersed","none","goalinfo7","setlevel","57",0.376708088754473,0.441818486400951,0.344164122676055,0.323089893435635,0.33929173143043,0.41998386176724,0.0467445742904841,0.092741649160047
"interspersed","none","goalinfo7","setlevel","58",0.385899740209398,0.440628299957815,0.360726088543958,0.328394976107281,0.36266137861591,0.425382065814221,0.0484140233722871,0.0930354403143075
"interspersed","none","goalinfo7","setlevel","59",0.376101925216504,0.422720725709632,0.345554273939509,0.32345078423331,0.361397893326986,0.417053804026698,0.0484140233722871,0.0927675527331395
"interspersed","none","goalinfo7","setlevel","6",0.380237690671645,0.433121843967202,0.350157574171143,0.326987186394756,0.359184512323402,0.420433722013588,0.0484140233722871,0.0928746339754964
"interspersed","none","goalinfo7","setlevel","60",0.379730570372951,0.434859093964909,0.356774426793846,0.329657009871624,0.360750577138935,0.407150321253956,0.0484140233722871,0.0929972472924624
"interspersed","none","goalinfo7","setlevel","61",0.381664149231645,0.42920946193483,0.355338588071072,0.335215774163311,0.353872475899828,0.42456565476904,0.0467445742904841,0.0925371752683806
"interspersed","none","goalinfo7","setlevel","62",0.384048597464598,0.439534888364078,0.336216529491304,0.338535380693652,0.356787975073958,0.435121006320603,0.0484140233722871,0.0932597758769425
"interspersed","none","goalinfo7","setlevel","63",0.380406511619363,0.427762571401205,0.366937689485714,0.331380565914543,0.355814894236445,0.411708837078876,0.0484140233722871,0.0929359586957122
"interspersed","none","goalinfo7","setlevel","64",0.387201540427583,0.448662210089715,0.355826838720943,0.343318257391415,0.348132993875605,0.427376460919022,0.0484140233722871,0.0930358666621683
"interspersed","none","goalinfo7","setlevel","65",0.383107424782177,0.441683300647533,0.359853038819018,0.324083686608188,0.343679151018134,0.431430819747356,0.0467445742904841,0.0931717354400564
"interspersed","none","goalinfo7","setlevel","66",0.382849464233378,0.445709746782824,0.361956694730375,0.339150643187779,0.335840686651775,0.418791843874923,0.0484140233722871,0.093345072638652
"interspersed","none","goalinfo7","setlevel","67",0.387508222527245,0.438720178749739,0.360596207461793,0.33700313524912,0.358218024740345,0.431760148851747,0.0484140233722871,0.0928491456978373
"interspersed","none","goalinfo7","setlevel","68",0.379153519890457,0.43043373837649,0.356846808754125,0.330422558006454,0.348012465528471,0.41938331770961,0.0484140233722871,0.0929428794480557
"interspersed","none","goalinfo7","setlevel","69",0.379495266742921,0.424335139710324,0.348830652359047,0.326882801395361,0.357653102096348,0.428453084124698,0.0484140233722871,0.0932635678471902
"interspersed","none","goalinfo7","setlevel","7",0.387504209428577,0.448545624353542,0.357992153356401,0.343157341304844,0.354246902061588,0.422135255719334,0.0484140233722871,0.0930014534569892
"interspersed","none","goalinfo7","setlevel","70",0.378088186497539,0.431309610055259,0.369682684597578,0.326310438056178,0.338718533072213,0.413341711174532,0.0484140233722871,0.0936352667958067
"interspersed","none","goalinfo7","setlevel","71",0.378714022454525,0.427694373852632,0.356545489817774,0.329634419996544,0.35183871077225,0.417881635202489,0.0484140233722871,0.0933551924129756
"interspersed","none","goalinfo7","setlevel","72",0.386806677164937,0.450252127409767,0.357447009550722,0.331276664114239,0.352310931044903,0.428642583398732,0.0484140233722871,0.0927716243880683
"interspersed","none","goalinfo7","setlevel","73",0.381177425918041,0.431493758187812,0.366223461770086,0.349724967199974,0.345438252461615,0.405634717319478,0.0484140233722871,0.0933642142309284
"interspersed","none","goalinfo7","setlevel","74",0.38048760848553,0.427727814943195,0.3708709082845,0.329676327298413,0.359570268128736,0.406670048398203,0.0484140233722871,0.0930460826092385
"interspersed","none","goalinfo7","setlevel","75",0.379942539650256,0.426226375577127,0.355105241439052,0.344003104063059,0.346119346603423,0.419376052900173,0.0467445742904841,0.0930495195451726
"interspersed","none","goalinfo7","setlevel","76",0.38080306652383,0.420058715091524,0.370306316268035,0.323636496741016,0.351446955188309,0.428045839885737,0.0484140233722871,0.0930995079034706
"interspersed","none","goalinfo7","setlevel","77",0.380526510923379,0.43558556299618,0.351543882119695,0.330278913368197,0.347383403251165,0.425352623550245,0.0484140233722871,0.092848407993092
"interspersed","none","goalinfo7","setlevel","78",0.381243229339694,0.427529013755727,0.362246530670827,0.3332170184208,0.350757141360528,0.422686928376241,0.0484140233722871,0.0930858508549687
"interspersed","none","goalinfo7","setlevel","79",0.377169349695501,0.430338694786675,0.357677159007494,0.313709092386108,0.352195610167516,0.419170737260225,0.0484140233722871,0.0922445222415623
"interspersed","none","goalinfo7","setlevel","8",0.380795204969134,0.429765733388044,0.372395686926965,0.323664823267961,0.354097239488333,0.41413045597579,0.0484140233722871,0.0931702191856703
"interspersed","none","goalinfo7","setlevel","80",0.380745256366818,0.433230466302763,0.351104369823242,0.333545153478821,0.358074023163935,0.417615206036928,0.0467445742904841,0.0928131491013848
"interspersed","none","goalinfo7","setlevel","81",0.383192470243926,0.437388646977011,0.363398928884406,0.325880935272889,0.352235066068693,0.424908002391987,0.0484140233722871,0.093134155641844
"interspersed","none","goalinfo7","setlevel","82",0.382896660523978,0.431910498770541,0.362802087770131,0.337742334588254,0.352658843777421,0.420046526822847,0.0484140233722871,0.0934698004130729
"interspersed","none","goalinfo7","setlevel","83",0.376008492264963,0.43546827023448,0.35291655405935,0.325038427777895,0.340212450519844,0.413925997909859,0.0484140233722871,0.0926652874360955
"interspersed","none","goalinfo7","setlevel","84",0.384261394850053,0.423359937611365,0.363534748920692,0.327624640810677,0.363272085899557,0.433114804357079,0.0484140233722871,0.0927192322591773
"interspersed","none","goalinfo7","setlevel","85",0.379625918915556,0.43369091670508,0.371883300762786,0.323321472039825,0.344017328619378,0.413895511296356,0.0500834724540902,0.0932021134800744
"interspersed","none","goalinfo7","setlevel","86",0.37872837146901,0.43097728626785,0.352439206771121,0.323867888103105,0.347515431798777,0.426102918022076,0.0484140233722871,0.0929332725910214
"interspersed","none","goalinfo7","setlevel","87",0.375272468464035,0.422664599265965,0.350184176120129,0.32336813269336,0.357271732264533,0.41311350418616,0.0484140233722871,0.0930003609369888
"interspersed","none","goalinfo7","setlevel","88",0.379887294217918,0.426068729440156,0.35510592743231,0.331047497238033,0.356360183496625,0.421131777270999,0.0484140233722871,0.0929755718841574
"interspersed","none","goalinfo7","setlevel","89",0.372780631669807,0.419358483315883,0.351631531537737,0.321947221862662,0.351648526633303,0.40989513938527,0.0484140233722871,0.0927052450087693
"interspersed","none","goalinfo7","setlevel","9",0.377866981509972,0.425310239461168,0.352104522552755,0.335962410688318,0.35378331911583,0.413542628642502,0.0484140233722871,0.0932406573222672
"interspersed","none","goalinfo7","setlevel","90",0.383309527862004,0.429007902776909,0.345457857834111,0.330847219403864,0.35312910424751,0.443939198213752,0.0484140233722871,0.0929188590033824
"interspersed","none","goalinfo7","setlevel","91",0.383025499948743,0.431908962519588,0.358027250993085,0.344452336837978,0.346627260786222,0.424282846015731,0.0484140233722871,0.0931179608134166
