"weave","exposure","target","replication","rmse","overexposed","sd_exposure"
"sd","none","maxinfo","73",0.31120433952618,0.0851419031719533,0.162925555287832
"sd","none","maxinfo","74",0.314698925131739,0.0851419031719533,0.162461126949993
"sd","none","maxinfo","75",0.308059248326161,0.0851419031719533,0.163048997223578
"sd","none","maxinfo","76",0.312026990904993,0.0851419031719533,0.163173523915448
"sd","none","maxinfo","77",0.31453896209253,0.0851419031719533,0.163804112080284
"sd","none","maxinfo","78",0.314348901926371,0.0851419031719533,0.16347471093213
"sd","none","maxinfo","79",0.313559256758956,0.0851419031719533,0.162902467826741
"sd","none","maxinfo","8",0.308821795949255,0.0851419031719533,0.16276109452281
"sd","none","maxinfo","80",0.31837750352962,0.0851419031719533,0.163482625396863
"sd","none","maxinfo","81",0.316368877105379,0.0851419031719533,0.164106213598901
"sd","none","maxinfo","82",0.30762854456642,0.0851419031719533,0.16334045935664
"sd","none","maxinfo","83",0.314853157749673,0.0851419031719533,0.163083214013394
"sd","none","maxinfo","84",0.314929765419538,0.0851419031719533,0.162961233804359
"sd","none","maxinfo","85",0.314489472000229,0.0851419031719533,0.163756495065741
"sd","none","maxinfo","86",0.313055019480736,0.0851419031719533,0.163804666212143
"sd","none","maxinfo","87",0.312613550739521,0.0851419031719533,0.162953661808969
"sd","none","maxinfo","88",0.318439989526414,0.0851419031719533,0.163282873258733
"sd","none","maxinfo","89",0.315242453146028,0.0851419031719533,0.163523820006937
"sd","none","maxinfo","9",0.313925561628726,0.0851419031719533,0.162938911272449
"sd","none","maxinfo","90",0.309135306955195,0.0851419031719533,0.163211212985227
"sd","none","maxinfo","91",0.313835364499856,0.0851419031719533,0.162592177439477
"sd","none","maxinfo","92",0.31523432054826,0.0851419031719533,0.162514786702478
"sd","none","maxinfo","93",0.319535548398267,0.0851419031719533,0.162957328608195
"sd","none","maxinfo","94",0.311575075366337,0.0851419031719533,0.162826716201587
"sd","none","maxinfo","95",0.315241191505178,0.0851419031719533,0.163433575567276
"sd","none","maxinfo","96",0.314711763080001,0.0851419031719533,0.162508553036434
"sd","none","maxinfo","97",0.312723148277363,0.0851419031719533,0.163315746805007
"sd","none","maxinfo","98",0.313809286645328,0.0851419031719533,0.163071929808906
"sd","none","maxinfo","99",0.312429259288779,0.0851419031719533,0.163286473676116
"setbased","bigm","goalinfo6","1",0.386255007047695,0,0.0629985643301047
"setbased","bigm","goalinfo6","10",0.379381868752612,0,0.0629714165977171
"setbased","bigm","goalinfo6","100",0.380534614959635,0,0.0628684242939664
"setbased","bigm","goalinfo6","11",0.379039352992473,0.00166944908180301,0.0631681207749311
"setbased","bigm","goalinfo6","12",0.380740771478744,0,0.0631624108504705
"setbased","bigm","goalinfo6","13",0.38846124520734,0.00166944908180301,0.0629007912703564
"setbased","bigm","goalinfo6","14",0.381375134293363,0,0.0629935579120879
"setbased","bigm","goalinfo6","15",0.373758294908435,0,0.0632902934747704
"setbased","bigm","goalinfo6","16",0.381374686636835,0,0.0632149815333599
"setbased","bigm","goalinfo6","17",0.381048701455319,0,0.0630780202030624
"setbased","bigm","goalinfo6","18",0.388937649132028,0,0.0630400380601427
"setbased","bigm","goalinfo6","19",0.383212523674382,0,0.0633383902771864
"setbased","bigm","goalinfo6","2",0.38063684307643,0,0.063088125262413
"setbased","bigm","goalinfo6","20",0.383156895826784,0,0.0630500993447812
"setbased","bigm","goalinfo6","21",0.385737059226331,0,0.0632098515137484
"setbased","bigm","goalinfo6","22",0.380765628736069,0.00166944908180301,0.0634787382619824
"setbased","bigm","goalinfo6","23",0.38982483535644,0,0.0628982390230667
"setbased","bigm","goalinfo6","24",0.380416609464831,0.00166944908180301,0.0631902704395455
"setbased","bigm","goalinfo6","25",0.379471022099518,0,0.0631633226516
"setbased","bigm","goalinfo6","26",0.383254218683939,0,0.0631307596978598
"setbased","bigm","goalinfo6","27",0.38566744851487,0,0.0630703104280224
"setbased","bigm","goalinfo6","28",0.383846751037557,0,0.0629571642127768
"setbased","bigm","goalinfo6","29",0.385543660678223,0,0.0629397565439221
"setbased","bigm","goalinfo6","3",0.382666153799539,0,0.0629886551655193
"setbased","bigm","goalinfo6","30",0.37779180759466,0.00166944908180301,0.0631617913265138
"setbased","bigm","goalinfo6","31",0.379258574264442,0.00166944908180301,0.0633321211486936
"setbased","bigm","goalinfo6","32",0.38619741805141,0,0.0627026638787151
"setbased","bigm","goalinfo6","33",0.385793468184588,0,0.0629675722984938
"setbased","bigm","goalinfo6","34",0.383851310796503,0,0.0628828861338592
"setbased","bigm","goalinfo6","35",0.383398219069428,0,0.0630375614837818
"setbased","bigm","goalinfo6","36",0.385034627642495,0.00166944908180301,0.0632337859289255
"setbased","bigm","goalinfo6","37",0.381638122584788,0,0.062959290164536
"setbased","bigm","goalinfo6","38",0.383351085555093,0,0.0629432720440732
"setbased","bigm","goalinfo6","39",0.380487642926228,0,0.0630242049692193
"setbased","bigm","goalinfo6","4",0.378471080079864,0.00166944908180301,0.0629484057243678
"setbased","bigm","goalinfo6","40",0.383376213946588,0,0.0630540065056685
"setbased","bigm","goalinfo6","41",0.374700447843773,0,0.0628338892325028
"setbased","bigm","goalinfo6","42",0.381885401485313,0,0.0630962770525207
"setbased","bigm","goalinfo6","43",0.378061201616681,0.00166944908180301,0.0628745226299863
"setbased","bigm","goalinfo6","44",0.380286027195174,0.00166944908180301,0.0630631300513096
"setbased","bigm","goalinfo6","45",0.380903691844768,0.00166944908180301,0.063275317964489
"setbased","bigm","goalinfo6","46",0.38499254782942,0,0.0630187961871038
"setbased","bigm","goalinfo6","47",0.383944590420411,0,0.0632573485939191
"setbased","bigm","goalinfo6","48",0.380563701561029,0,0.0633061477142905
"setbased","bigm","goalinfo6","49",0.385413071920798,0,0.0631395924737773
"setbased","bigm","goalinfo6","5",0.382205895472339,0,0.062856687694484
"setbased","bigm","goalinfo6","50",0.38488791834503,0,0.0631552409450309
"setbased","bigm","goalinfo6","51",0.383389473486014,0,0.0631293600286024
"setbased","bigm","goalinfo6","52",0.382834039390388,0,0.063257375029432
"setbased","bigm","goalinfo6","53",0.379588792123328,0,0.0629798978702569
"setbased","bigm","goalinfo6","54",0.382686331885262,0,0.0631800864331568
"setbased","bigm","goalinfo6","55",0.387198588993407,0,0.0630827262022856
"setbased","bigm","goalinfo6","56",0.379755631722126,0.00166944908180301,0.0629233124907735
"setbased","bigm","goalinfo6","57",0.383722279022976,0,0.0628613996225334
"setbased","bigm","goalinfo6","58",0.379689128918706,0.00166944908180301,0.0631365286353516
"setbased","bigm","goalinfo6","59",0.382102181939812,0,0.0630016433715864
"setbased","bigm","goalinfo6","6",0.378647391766593,0,0.0628271673228086
"setbased","bigm","goalinfo6","60",0.386227518217009,0,0.062999932929535
"setbased","bigm","goalinfo6","61",0.385039882885469,0,0.0631438129537907
"setbased","bigm","goalinfo6","62",0.383005719633354,0,0.0630128413198412
"setbased","bigm","goalinfo6","63",0.378015945868809,0,0.0628695574035842
"setbased","bigm","goalinfo6","64",0.377369682224989,0,0.062800976527478
"setbased","bigm","goalinfo6","65",0.382790037690423,0.00166944908180301,0.0631312703945855
"setbased","bigm","goalinfo6","66",0.383307328133849,0,0.0628846593260817
"setbased","bigm","goalinfo6","67",0.384656067806419,0,0.0629531607264241
"setbased","bigm","goalinfo6","68",0.377007868349023,0,0.0632658232534382
"setbased","bigm","goalinfo6","69",0.377997670870033,0,0.0630964434911583
"setbased","bigm","goalinfo6","7",0.377522638733899,0,0.0629102698356807
"setbased","bigm","goalinfo6","70",0.383729516264083,0.00166944908180301,0.0630394481047648
"setbased","bigm","goalinfo6","71",0.381473711232539,0,0.0630238483605166
"setbased","bigm","goalinfo6","72",0.380461431205919,0,0.0633232676936382
"setbased","bigm","goalinfo6","73",0.378121926661627,0,0.0627772542896655
"setbased","bigm","goalinfo6","74",0.384526419465089,0,0.0630505077886253
"setbased","bigm","goalinfo6","75",0.384884054954779,0,0.0630767773704419
"setbased","bigm","goalinfo6","76",0.376235466059732,0.00166944908180301,0.0630296843903196
"setbased","bigm","goalinfo6","77",0.384265082000949,0,0.0629743450760282
"setbased","bigm","goalinfo6","78",0.383422339747611,0,0.0627442884231539
"setbased","bigm","goalinfo6","79",0.385663776968489,0,0.0630913791075119
"setbased","bigm","goalinfo6","8",0.383822117956995,0,0.0630384719074809
"setbased","bigm","goalinfo6","80",0.382892218976936,0,0.0629048672072097
"setbased","bigm","goalinfo6","81",0.384102270890411,0,0.0627809674733124
"setbased","bigm","goalinfo6","82",0.386260488269998,0,0.0629449882764777
"setbased","bigm","goalinfo6","83",0.38100468374978,0,0.0629037038960476
"setbased","bigm","goalinfo6","84",0.383453663621282,0,0.0629603982658529
"setbased","bigm","goalinfo6","85",0.377392424714293,0,0.0631090396078849
"setbased","bigm","goalinfo6","86",0.375662220935101,0,0.0631374344536858
"setbased","bigm","goalinfo6","87",0.37354949366468,0,0.0631417652511044
"setbased","bigm","goalinfo6","88",0.38155835670165,0,0.0628056010429807
"setbased","bigm","goalinfo6","89",0.382358277632245,0,0.0630807995208483
"setbased","bigm","goalinfo6","9",0.376516026437558,0,0.0631229631132984
"setbased","bigm","goalinfo6","90",0.383604217577197,0.00166944908180301,0.0629623743137618
"setbased","bigm","goalinfo6","91",0.379890896765623,0,0.0631665503853697
"setbased","bigm","goalinfo6","92",0.385575357065491,0.00333889816360601,0.0631049492991555
"setbased","bigm","goalinfo6","93",0.380220383453717,0,0.0630479287131005
"setbased","bigm","goalinfo6","94",0.385106759088637,0,0.0626817409307996
"setbased","bigm","goalinfo6","95",0.379177378043942,0,0.0630523388575994
"setbased","bigm","goalinfo6","96",0.385721459155717,0,0.0630834970704511
"setbased","bigm","goalinfo6","97",0.379246340300687,0.00166944908180301,0.0629857846994822
"setbased","bigm","goalinfo6","98",0.380827740531481,0,0.0628079813321968
"setbased","bigm","goalinfo6","99",0.383639500009295,0,0.0629947917682771
"setbased","bigm","goalinfo7","1",0.360828368580608,0.00500834724540901,0.0711231094625902
"setbased","bigm","goalinfo7","10",0.358180259635918,0.010016694490818,0.0715951137415656
"setbased","bigm","goalinfo7","100",0.361272183842115,0.00834724540901502,0.0714591220983417
"setbased","bigm","goalinfo7","11",0.363293909030772,0.011686143572621,0.0714933416734801
"setbased","bigm","goalinfo7","12",0.357869553109521,0.011686143572621,0.0714831886868862
"setbased","bigm","goalinfo7","13",0.367888439157754,0.010016694490818,0.0716196445741337
"setbased","bigm","goalinfo7","14",0.359497962871454,0.01669449081803,0.0719056980263573
"setbased","bigm","goalinfo7","15",0.362982355460342,0.015025041736227,0.0717051374245416
"setbased","bigm","goalinfo7","16",0.366041139906565,0.011686143572621,0.0715152717322107
"setbased","bigm","goalinfo7","17",0.372348786709966,0.00834724540901502,0.0718420218091118
"setbased","bigm","goalinfo7","18",0.3655065124786,0.013355592654424,0.071650908481677
"setbased","bigm","goalinfo7","19",0.368195868001953,0.00667779632721202,0.0713543457177266
"setbased","bigm","goalinfo7","2",0.353724936799746,0.010016694490818,0.0710822217679431
"setbased","bigm","goalinfo7","20",0.363722454045145,0.011686143572621,0.0719378799558152
"setbased","bigm","goalinfo7","21",0.370150544504415,0.010016694490818,0.0716178961862371
"setbased","bigm","goalinfo7","22",0.366471517493623,0.00834724540901502,0.0715301277403024
"setbased","bigm","goalinfo7","23",0.362995540108458,0.010016694490818,0.0714394978294869
"setbased","bigm","goalinfo7","24",0.358558112386581,0.010016694490818,0.0715790704165761
"setbased","bigm","goalinfo7","25",0.359793523208152,0.010016694490818,0.0711145872920215
"setbased","bigm","goalinfo7","26",0.362027307021954,0.00834724540901502,0.0715287343900358
"setbased","bigm","goalinfo7","27",0.368305216235674,0.010016694490818,0.0716732578926896
"setbased","bigm","goalinfo7","28",0.367911948200314,0.00834724540901502,0.0714253487597154
"setbased","bigm","goalinfo7","29",0.36376177793877,0.011686143572621,0.0716052592654833
"setbased","bigm","goalinfo7","3",0.364482387440699,0.00667779632721202,0.0714205134615108
"setbased","bigm","goalinfo7","30",0.363961726350018,0.00667779632721202,0.0717113414946247
"setbased","bigm","goalinfo7","31",0.364124745547209,0.00667779632721202,0.0711721553438078
"setbased","bigm","goalinfo7","32",0.357974742540183,0.011686143572621,0.0716735294702157
"setbased","bigm","goalinfo7","33",0.361463036427594,0.00834724540901502,0.0716424388247965
"setbased","bigm","goalinfo7","34",0.359999570367139,0.00834724540901502,0.0715838174475445
"setbased","bigm","goalinfo7","35",0.364807408276035,0.00834724540901502,0.0711986892796909
"setbased","bigm","goalinfo7","36",0.366965227911381,0.00834724540901502,0.0713815906395779
"setbased","bigm","goalinfo7","37",0.3651151466144,0.013355592654424,0.0714135497946742
"setbased","bigm","goalinfo7","38",0.357691194515376,0.00667779632721202,0.0715798030497731
"setbased","bigm","goalinfo7","39",0.357849354300865,0.00667779632721202,0.0710026631275158
"setbased","bigm","goalinfo7","4",0.357060830566606,0.00500834724540901,0.0715481294424801
"setbased","bigm","goalinfo7","40",0.362620978274247,0.010016694490818,0.0716040037647755
"setbased","bigm","goalinfo7","41",0.364437394984257,0.00500834724540901,0.0711999538064149
"setbased","bigm","goalinfo7","42",0.360412625284166,0.00834724540901502,0.0716228367662879
"setbased","bigm","goalinfo7","43",0.359375551026945,0.00667779632721202,0.0711119771083349
"setbased","bigm","goalinfo7","44",0.3556423455311,0.00834724540901502,0.0716367227342875
"setbased","bigm","goalinfo7","45",0.359455248648208,0.013355592654424,0.0717714486880736
"setbased","bigm","goalinfo7","46",0.362115353457689,0.00834724540901502,0.0712753723688382
"setbased","bigm","goalinfo7","47",0.364414861617084,0.010016694490818,0.0716263463323744
"setbased","bigm","goalinfo7","48",0.360613138860662,0.00667779632721202,0.0712695132744013
"setbased","bigm","goalinfo7","49",0.363239006837983,0.010016694490818,0.0712788417993471
"setbased","bigm","goalinfo7","5",0.357213069130192,0.00834724540901502,0.0710443149938024
"setbased","bigm","goalinfo7","50",0.361373687559762,0.00333889816360601,0.07153884444723
"setbased","bigm","goalinfo7","51",0.364519919228171,0.010016694490818,0.0714817513768035
"setbased","bigm","goalinfo7","52",0.358059860098538,0.011686143572621,0.0715811122391478
"setbased","bigm","goalinfo7","53",0.361699655621522,0.011686143572621,0.0717682500577379
"setbased","bigm","goalinfo7","54",0.36589199276238,0.011686143572621,0.0714811468744764
"setbased","bigm","goalinfo7","55",0.363171832445244,0.011686143572621,0.0716994244667163
"setbased","bigm","goalinfo7","56",0.36277699635597,0.00667779632721202,0.0712364087415755
"setbased","bigm","goalinfo7","57",0.365919091860856,0.00667779632721202,0.0714488182036939
"setbased","bigm","goalinfo7","58",0.356717886540942,0.010016694490818,0.0717342287606256
"setbased","bigm","goalinfo7","59",0.366189844198123,0.013355592654424,0.0712635307386601
"setbased","bigm","goalinfo7","6",0.356948753336573,0.00667779632721202,0.0715533758529159
"setbased","bigm","goalinfo7","60",0.363726291414282,0.00500834724540901,0.0711915921059791
"setbased","bigm","goalinfo7","61",0.363373772237787,0.00834724540901502,0.0715249254490849
"setbased","bigm","goalinfo7","62",0.363484418247796,0.010016694490818,0.0712381524078949
"setbased","bigm","goalinfo7","63",0.36370135815863,0.00834724540901502,0.0717736425380009
"setbased","bigm","goalinfo7","64",0.363154162307241,0.010016694490818,0.071525846608568
"setbased","bigm","goalinfo7","65",0.3631462153264,0.00834724540901502,0.0712643426434532
"setbased","bigm","goalinfo7","66",0.3654269326362,0.00667779632721202,0.0713416949294978
"setbased","bigm","goalinfo7","67",0.358168412311686,0.00834724540901502,0.0713747065826639
"setbased","bigm","goalinfo7","68",0.362414968151405,0.010016694490818,0.0716271746694828
"setbased","bigm","goalinfo7","69",0.364623373657782,0.013355592654424,0.0719437580686862
"setbased","bigm","goalinfo7","7",0.363101158574028,0.00834724540901502,0.0714824148262597
"setbased","bigm","goalinfo7","70",0.354804260197725,0.011686143572621,0.0717206507903742
"setbased","bigm","goalinfo7","71",0.359974686478796,0.00667779632721202,0.0710152217228813
"setbased","bigm","goalinfo7","72",0.363456368770423,0.011686143572621,0.0714243270340696
"setbased","bigm","goalinfo7","73",0.359795401932097,0.010016694490818,0.0713765930639746
"setbased","bigm","goalinfo7","74",0.360766984146554,0.013355592654424,0.0711269455638741
"setbased","bigm","goalinfo7","75",0.353536673748028,0.00500834724540901,0.0711095370878265
"setbased","bigm","goalinfo7","76",0.3598220860433,0.00667779632721202,0.071212675800105
"setbased","bigm","goalinfo7","77",0.356193831042806,0.010016694490818,0.0715906019781984
"setbased","bigm","goalinfo7","78",0.35747800058192,0.00667779632721202,0.0711870622848796
"setbased","bigm","goalinfo7","79",0.366108617607862,0.011686143572621,0.0714441970229657
"setbased","bigm","goalinfo7","8",0.36806285945828,0.00834724540901502,0.0716270924899046
"setbased","bigm","goalinfo7","80",0.363637047239577,0.00834724540901502,0.0714368236734435
"setbased","bigm","goalinfo7","81",0.359078299650384,0.00834724540901502,0.0712798965778523
"setbased","bigm","goalinfo7","82",0.361041835579461,0.00667779632721202,0.0713692474077408
"setbased","bigm","goalinfo7","83",0.361010589193983,0.00500834724540901,0.0712174040486377
"setbased","bigm","goalinfo7","84",0.365167002070832,0.011686143572621,0.0717167802250514
"setbased","bigm","goalinfo7","85",0.362129769396169,0.00834724540901502,0.0712617304358461
"setbased","bigm","goalinfo7","86",0.354466847246356,0.00667779632721202,0.071468373462065
"setbased","bigm","goalinfo7","87",0.357923201210785,0.013355592654424,0.0716248007623265
"setbased","bigm","goalinfo7","88",0.354585263358431,0.00500834724540901,0.071308910005103
"setbased","bigm","goalinfo7","89",0.360684801143747,0.010016694490818,0.0715085109228978
"setbased","bigm","goalinfo7","9",0.363169713963466,0.010016694490818,0.0714791929682113
"setbased","bigm","goalinfo7","90",0.369506926397802,0.00667779632721202,0.0715043856546926
"setbased","bigm","goalinfo7","91",0.362299844424483,0.00333889816360601,0.0713914104702046
"setbased","bigm","goalinfo7","92",0.356946319027517,0.011686143572621,0.0714885811493321
"setbased","bigm","goalinfo7","93",0.362176403152362,0.00834724540901502,0.0716154976872474
"setbased","bigm","goalinfo7","94",0.360544948101585,0.00834724540901502,0.0713110036490415
"setbased","bigm","goalinfo7","95",0.367344515783025,0.010016694490818,0.0716740520907382
"setbased","bigm","goalinfo7","96",0.361605152698923,0.00333889816360601,0.0714412543284965
"setbased","bigm","goalinfo7","97",0.364210128516278,0.00834724540901502,0.0718507407089882
"setbased","bigm","goalinfo7","98",0.36834655326445,0.00333889816360601,0.0711209811318198
"setbased","bigm","goalinfo7","99",0.364356109815867,0.013355592654424,0.0718260569162469
"setbased","bigm","goalinfo8","1",0.354343151423301,0.0317195325542571,0.0801939428648002
"setbased","bigm","goalinfo8","10",0.35618968244899,0.0350584307178631,0.080361943629485
"setbased","bigm","goalinfo8","100",0.347744851853493,0.0350584307178631,0.0802612422071259
"setbased","bigm","goalinfo8","11",0.352913368486602,0.0400667779632721,0.0803569326986661
"setbased","bigm","goalinfo8","12",0.350576185558882,0.0350584307178631,0.0802843523654805
"setbased","bigm","goalinfo8","13",0.359021358222786,0.0267111853088481,0.0802613647166728
"setbased","bigm","goalinfo8","14",0.347292455832491,0.0333889816360601,0.0803884272854843
"setbased","bigm","goalinfo8","15",0.354282283766217,0.0367278797996661,0.0803488046706494
"setbased","bigm","goalinfo8","16",0.350407331724508,0.0367278797996661,0.080587757960328
"setbased","bigm","goalinfo8","17",0.35456353377555,0.0417362270450751,0.0808754216271755
"setbased","bigm","goalinfo8","18",0.354655485590648,0.0383973288814691,0.0806753872275173
"setbased","bigm","goalinfo8","19",0.362338206640008,0.0417362270450751,0.0809036627897949
"setbased","bigm","goalinfo8","2",0.345160343521743,0.0317195325542571,0.0800859453301696
"setbased","bigm","goalinfo8","20",0.355999810367685,0.0400667779632721,0.0804145927868344
"setbased","bigm","goalinfo8","21",0.362625033042495,0.0283806343906511,0.0801519133145853
"setbased","bigm","goalinfo8","22",0.355657796282327,0.0367278797996661,0.0803376401947994
"setbased","bigm","goalinfo8","23",0.357270517136906,0.0417362270450751,0.0805073949778272
"setbased","bigm","goalinfo8","24",0.362077633673494,0.0300500834724541,0.0806261804909797
"setbased","bigm","goalinfo8","25",0.351850174845442,0.0333889816360601,0.0805531992141899
"setbased","bigm","goalinfo8","26",0.350945846416488,0.0350584307178631,0.0803529253939147
"setbased","bigm","goalinfo8","27",0.360548927621684,0.0333889816360601,0.0805771462572279
"setbased","bigm","goalinfo8","28",0.359278144479375,0.0300500834724541,0.0803202992953325
"setbased","bigm","goalinfo8","29",0.359450256557614,0.0383973288814691,0.0803580714226729
"setbased","bigm","goalinfo8","3",0.351680485777419,0.0367278797996661,0.0806024513347209
"setbased","bigm","goalinfo8","30",0.354123386521053,0.0367278797996661,0.0806737513558256
"setbased","bigm","goalinfo8","31",0.352139292403878,0.0383973288814691,0.0801520585236634
"setbased","bigm","goalinfo8","32",0.349024417353623,0.0317195325542571,0.0802354510340511
"setbased","bigm","goalinfo8","33",0.349033599185124,0.0317195325542571,0.0803122716685566
"setbased","bigm","goalinfo8","34",0.355729809902948,0.0317195325542571,0.0805276128546541
"setbased","bigm","goalinfo8","35",0.36304541759459,0.0300500834724541,0.0798079683783796
"setbased","bigm","goalinfo8","36",0.353517772035642,0.0350584307178631,0.0804344331578226
"setbased","bigm","goalinfo8","37",0.358077351483515,0.0350584307178631,0.0802495512690993
"setbased","bigm","goalinfo8","38",0.349251110065715,0.0333889816360601,0.0804099935799062
"setbased","bigm","goalinfo8","39",0.351436971920524,0.0333889816360601,0.0801991116054484
"setbased","bigm","goalinfo8","4",0.347463041045652,0.0400667779632721,0.0806919894900046
"setbased","bigm","goalinfo8","40",0.357903775924898,0.0484140233722871,0.0804791776636679
"setbased","bigm","goalinfo8","41",0.351639102984973,0.0333889816360601,0.080268986609607
"setbased","bigm","goalinfo8","42",0.354772035102466,0.0367278797996661,0.0807283307680197
"setbased","bigm","goalinfo8","43",0.349678682941856,0.0400667779632721,0.0805484169233533
"setbased","bigm","goalinfo8","44",0.351035162759911,0.0317195325542571,0.0800105794256542
"setbased","bigm","goalinfo8","45",0.35805890291889,0.0367278797996661,0.0804280403604129
"setbased","bigm","goalinfo8","46",0.345384303225992,0.0333889816360601,0.0801023716488765
"setbased","bigm","goalinfo8","47",0.357349920388231,0.0450751252086811,0.0807605675740235
"setbased","bigm","goalinfo8","48",0.355917359384429,0.0367278797996661,0.0803709908145379
"setbased","bigm","goalinfo8","49",0.346510293087395,0.0367278797996661,0.0806507187739701
"setbased","bigm","goalinfo8","5",0.350729041998952,0.0183639398998331,0.0799263957636109
"setbased","bigm","goalinfo8","50",0.352588340468806,0.0367278797996661,0.0805428154941285
"setbased","bigm","goalinfo8","51",0.35918696287921,0.0383973288814691,0.0805462868482815
"setbased","bigm","goalinfo8","52",0.350041120515411,0.0400667779632721,0.0806180970328177
"setbased","bigm","goalinfo8","53",0.349548364440926,0.0267111853088481,0.0800463175530779
"setbased","bigm","goalinfo8","54",0.359812461456509,0.0300500834724541,0.0802206045556861
"setbased","bigm","goalinfo8","55",0.355262109051879,0.0367278797996661,0.0805522567292567
"setbased","bigm","goalinfo8","56",0.344467711739649,0.0367278797996661,0.0803454688111935
"setbased","bigm","goalinfo8","57",0.357735843623359,0.0283806343906511,0.0805344479191003
"setbased","bigm","goalinfo8","58",0.353567683922948,0.0383973288814691,0.0803136808711884
"setbased","bigm","goalinfo8","59",0.357350738721178,0.0400667779632721,0.0807134804750533
"setbased","bigm","goalinfo8","6",0.351682642600657,0.0400667779632721,0.0805439424549281
"setbased","bigm","goalinfo8","60",0.351838863633882,0.0250417362270451,0.0800588828699442
"setbased","bigm","goalinfo8","61",0.357734337760905,0.0383973288814691,0.0805364014000111
"setbased","bigm","goalinfo8","62",0.352635476662131,0.0300500834724541,0.0800282523939698
"setbased","bigm","goalinfo8","63",0.354179494961433,0.0434056761268781,0.0804921540701432
"setbased","bigm","goalinfo8","64",0.350610942316891,0.0317195325542571,0.0803091250263869
"setbased","bigm","goalinfo8","65",0.35557701412082,0.0283806343906511,0.080160713844808
"setbased","bigm","goalinfo8","66",0.351694485925944,0.0350584307178631,0.0808383686755816
"setbased","bigm","goalinfo8","67",0.351859362287085,0.0367278797996661,0.0805918523560711
"setbased","bigm","goalinfo8","68",0.355340795762036,0.0333889816360601,0.0806650250408749
"setbased","bigm","goalinfo8","69",0.345906600907026,0.0417362270450751,0.0808000636028395
"setbased","bigm","goalinfo8","7",0.352675818849688,0.0467445742904841,0.0807620310717746
"setbased","bigm","goalinfo8","70",0.352315235494909,0.0367278797996661,0.0807140978760753
"setbased","bigm","goalinfo8","71",0.351202207006697,0.0400667779632721,0.0800991056945856
"setbased","bigm","goalinfo8","72",0.355529553806484,0.0400667779632721,0.0805809008547976
"setbased","bigm","goalinfo8","73",0.35176954777245,0.0333889816360601,0.0806268085159462
"setbased","bigm","goalinfo8","74",0.347974934634302,0.0400667779632721,0.0802676341222753
"setbased","bigm","goalinfo8","75",0.352548723981591,0.0383973288814691,0.0803651805912676
"setbased","bigm","goalinfo8","76",0.35315301558248,0.0300500834724541,0.0799882866255207
"setbased","bigm","goalinfo8","77",0.350211666404532,0.0383973288814691,0.0805410756084292
"setbased","bigm","goalinfo8","78",0.352989043708001,0.0300500834724541,0.0802416199312601
"setbased","bigm","goalinfo8","79",0.355933248416547,0.0434056761268781,0.0805984703455072
"setbased","bigm","goalinfo8","8",0.359681525334548,0.0417362270450751,0.0805903094083314
"setbased","bigm","goalinfo8","80",0.354150304221548,0.0267111853088481,0.0805261783228272
"setbased","bigm","goalinfo8","81",0.350910380232403,0.0367278797996661,0.080475527204808
"setbased","bigm","goalinfo8","82",0.355167304918254,0.0367278797996661,0.0801858750601336
"setbased","bigm","goalinfo8","83",0.351478484389975,0.0333889816360601,0.0805063364669718
"setbased","bigm","goalinfo8","84",0.349730271318939,0.0417362270450751,0.0804309619659705
"setbased","bigm","goalinfo8","85",0.349826507247457,0.0383973288814691,0.0807550686603838
"setbased","bigm","goalinfo8","86",0.348732364668332,0.0367278797996661,0.0803437296471076
"setbased","bigm","goalinfo8","87",0.34785912845436,0.0400667779632721,0.0805459887163215
"setbased","bigm","goalinfo8","88",0.347658470801725,0.0367278797996661,0.0807736834438407
"setbased","bigm","goalinfo8","89",0.353650165795652,0.0300500834724541,0.0802646690703038
"setbased","bigm","goalinfo8","9",0.348753170995603,0.0367278797996661,0.0805553216332744
"setbased","bigm","goalinfo8","90",0.355614536752472,0.0400667779632721,0.0806881123972812
"setbased","bigm","goalinfo8","91",0.352543337302318,0.0400667779632721,0.0803407532497546
"setbased","bigm","goalinfo8","92",0.354028171243737,0.0383973288814691,0.0805025667591508
"setbased","bigm","goalinfo8","93",0.357224995604862,0.0417362270450751,0.0802949919342914
"setbased","bigm","goalinfo8","94",0.348378984635961,0.0367278797996661,0.0802865502088839
"setbased","bigm","goalinfo8","95",0.348841551899499,0.0367278797996661,0.0805380857409184
"setbased","bigm","goalinfo8","96",0.358716706558439,0.0350584307178631,0.0803377159619447
"setbased","bigm","goalinfo8","97",0.350766204580325,0.0283806343906511,0.0803291113548862
"setbased","bigm","goalinfo8","98",0.354400517632624,0.0350584307178631,0.0805046456456433
"setbased","bigm","goalinfo8","99",0.357075460085677,0.0317195325542571,0.0801615582977563
"setbased","bigm","maxinfo","1",0.352639051077187,0.0417362270450751,0.081019890889179
"setbased","bigm","maxinfo","10",0.353512896686125,0.0517529215358932,0.0810558425366524
"setbased","bigm","maxinfo","100",0.345861935914234,0.0467445742904841,0.0816613308353972
"setbased","bigm","maxinfo","11",0.35312850310234,0.0584307178631052,0.0815329966482096
"setbased","bigm","maxinfo","12",0.349312231075042,0.0450751252086811,0.0814340398940992
"setbased","bigm","maxinfo","13",0.358770679427295,0.0500834724540902,0.0817306063684428
